name
BCL-2
M_glc_D
HEX1
M_g6p_c
PGI
M_f6p_c
PFK
M_fdp_c
M_dhap_c
TPI
GAPD
M_13dpg_c
PGK
M_g3p_c
PGM
M_g2p_c
ENO
M_pep_c
PYK
M_pyr_c
M_lac_L
LDH_L
ACONTm
CSm
M_icit_m
M_akg_m
M_succoa_m
M_succ_m
M_mal_L_m
M_oaa_m
ICDHxm
AKGDm
SUCOASm
M_fum_m
MDHm
PGL
GND
RPE
RPI
TALA
M_6pgl_c
M_6pgc_c
M_ru5p_D_c
M_xu5p_D_c
M_r5p_c
M_s7p_c
M_e4p_c
PFKFB4
SERCA
IP3R
CI
CII
CIII
CIV
CV
CASP8
DDIT3
SOCS3
TSPAN7
ASPN
MTCYBP18
CLIC5
CIR1P2
LANCL3
DNASE1L3
AL118520.1
AP000902.1
SGCA
AC090142.2
FNDC1
AC084290.1
PODN
IGFBP7
AL512428.1
COMP
LHX2
ABCA10
ANK3
THY1
ADAMTSL1
AEBP1
EPS15L1
STK33P1
DKK3
CSN1S1
AC008134.1
PARM1
BIRC7
TMOD1
ARHGAP20
MT-ATP8
MT-ND3
SRPX
MT-ATP6
IGFBP5
SFRP4
PTGFRN
ALDH6A1
CD74
ERRFI1
FGF10
IGF1
TGFBI
GAS6
CELF4
HBEGF
ITGB8
MYADML
SPON1
AL365357.1
SEMA3A
SETD9
EDIL3
VAT1L
MTATP6P1
CIT
CLU
OLFML3
MTND2P28
GABRA4
ITGB6
PTGDS
FMOD
MXRA5
CPXM1
AC093155.3
MTUS2
RARRES2
GPX3
HOXB7
OGN
C1GALT1
SLC2A12
USP28
NDUFA4L2
PAK6
GABRB1
CACNA1A
GSTM1
ALDH1A3
MTCYBP22
WNT3
DIRC3
UPK3BL1
FERMT3
PDE1A
ITGBL1
MAGED4B
PPM1L
RAMP3
BTC
IGHG1
GPR1
SUSD4
SLC29A1
CADM1
RNF144A
PPM1N
TWISTNB
GABBR1
NFATC4
RPSAP53
DLX3
ADAM12
GRIA2
COL1A1
NR1D1
PRG4
EPB41L1
PTGS1
SLC43A3
PRELP
IQCK
HMGCR
SPATA20P1
CTHRC1
TMEM196
RALYL
CNTN4
AL513479.1
SEMA5A
IFITM8P
SYNDIG1
POSTN
HLA-DRB6
IGHG4
MDK
HTATSF1
RSBN1
TPD52L1
AL162233.1
HLA-DRA
TCIM
OTULINL
BX664615.1
HAPLN3
TLR6
FBLN5
FGF14
FAM49A
ZNF451
TXNIP
VEGFC
MMP2
CRISPLD2
CRYL1
TRIM22
DLX4
ATP10A
C1QTNF2
PDGFRB
VKORC1
TPT1P11
AC008038.1
C1QTNF5
MYPN
HTD2
TRHDE
EGFEM1P
GLIS3
G0S2
SFRP1
PHLDA2
IGHG2
HIST3H2A
MFAP2
HLA-DRB5
AMTN
MT-CO2
OLFM3
PRKG1
HOXC10
LUM
SELP
DNAJB5P1
AL353729.1
EPSTI1
GPR171
MAGED4
DCN
OMD
HSPA8P8
CACNA1C
ENPP4
DAB2
ANTXR1
PIEZO2
CD68
TSPAN15
NPAS2
GRB10
SLIT3
SERPINE2
PCSK6
SMIM14
RAPGEF3
PCSK5
ASPH
SV2B
IRX3
GATD3A
SHISAL1
SH3BGRL3
GFRA1
TIMP1
ECM2
PLEKHA1
ITM2C
TMED10
KIAA0319
PDE7B
STEAP4
NTN4
RELL1
THBS4
UNC5C
MTCYBP35
FTLP16
DDAH1
COL11A1
ITGA11
RSPO3
FBLIM1
FBLN2
RAD17P2
TM4SF1
SEC11C
GTF3C5
GPR88
IGHGP
LRPAP1
SERTAD4
PODNL1
HDDC2
CLIC4
SEMA3C
MRPL37
CHI3L1
WLS
PDK3
LOXL1
APLP2
FN1
KRASP1
SPARCL1
SCUBE1
DLEU7
CACNG2
MARCH6
LYRM9
LMCD1
FLNB
DPT
HLA-DPA1
SMOC1
AC024405.2
MARCKS
RPL10P9
THBS2
PSAP
ITIH4
ADAM10
MN1
PLOD1
GUCY1B2
EVI2A
CADM3
MT-CO1
STK17B
C10orf105
CLUL1
ACTN1
GLRXP3
KIAA0408
CD55
FAIM2
LTBP2
PBLD
AHNAK2
HSPA8P5
RPN2
KCNMA1
RYR2
ZNF385B
PEG3
COMT
PROS1
IFI44L
NTF3
ZBTB16
TENM1
MXRA5Y
MED19
EML1
C2orf40
AOX1
CR383656.11
SULT1A1
NMD3
LRRC32
LRRN1
PLCB4
TMEM100
SLC1A1
SETBP1
TM2D2
SATB1
AKAP4
SLC7A8
CFHR3
C1GALT1C1
TRIO
CYB5R3
MAP1B
AF241726.1
PTK7
GBP1P1
ADAM9
SPINT2
PDLIM3
RFX8
AC022690.1
SYT7
AKR1C2
PIGK
PIM2
GAPDHP35
MEST
AGA
KYAT3
TSPAN2
GULP1
HLA-DQB1
VPS13A
MTND4P12
PDIA6
IGDCC4
PI15
TPM1
TMEM44
RLIMP1
GJB2
SHMT2
HMCN2
AZIN2
CSMD2
DPYSL3
NDFIP2
ZDBF2
F3
MTND5P11
SEMA3E
NCSTN
C17orf58
B3GALT1
TBCD
SORBS2
MT-ND4
SCARA3
PLPP1
HEXIM2
GFPT2
ATP6V1A
C1QTNF6
REEP5
KDELR3
TMEM205
CD63
CDH5
C3
GALNT5
CPZ
CTSD
TMEM119
SIL1
LAMB3
VCAM1
RPS3
RPL13A
MEGF10
TOB1
COL6A2
PRCP
VGLL2
CSGALNACT1
AKR1C1
PRDM1
BCAT1
CNTNAP3P2
LMO4
EFL1
KHDRBS1
SLC17A9
LBH
SSR3
B9D1
ERG
STARD9
PER1
CTBS
PIGS
NHSL2
CAT
ASB15
TP53I11
GSTM3
ESRRB
CANX
LMAN2
NRBF2
PLXNA2
PTN
B2M
PLD3
MAF
DIO2
SAMHD1
STT3A
ADGRB3
SYCP1
RREB1
PRKD1
MITF
MET
IQCF3
VAMP7
SLC12A7
P4HA3
SRGN
SCG2
FREM1
TANC2
HAX1
TMEM59
PTPRK
NLGN2
CD164
TMEM98
RTN1
IFI27
C1orf21
HLA-J
NOTCH3
P4HB
PPP1R1A
REXO1L1P
ATP5IF1
FAM180B
ITGA4
TENM4
EIF2A
SMOC2
AC008565.1
RPL10P6
ANKRD20A9P
SCARF2
GPRC5C
ARVCF
TESPA1
TMBIM1
ALDOA
DDX43
SLC39A9
NPIPB15
AK1
HLA-DPB1
TNFSF15
EEF1GP1
ALDH9A1
TNXB
RPS3AP26
COL4A1
PSMC1P2
TNC
S100A2
SLC45A1
NDUFAB1
PGGHG
RFTN1
FBLN1
LMAN1
CNTNAP3P1
KCNJ6
GGT5
ENPP5
CD320
NDFIP1
LLGL1
HTRA1
TNFRSF10D
DAW1
CST3
FUCA2
C1orf122
PLXNB1
MUC1
RPL15
CYP2U1
ZIC4
PRUNE2
FLNC
RPL9P9
SERF2
IGFBP4
GXYLT2
MICAL2
MRPL51
LRP1B
BBS4
ZNF343
AC136619.2
HSP90B1
SNX9
GLDN
IFNAR1
RAP1BP1
DISP1
CILP2
SLC1A7
GAB2
SLC44A3-AS1
RPL3
PCYOX1
RASL11A
ACVR1B
ACAN
ADCY3
RBM3
ZWINT
COL8A2
ABCA8
RUNX1
STRA6
ERLEC1
PPP1R11
HSD11B1
RGL1
ENSG00000282883
CPNE8
ATRAID
MRPS10
COL6A1
ADGRA3
OPA3
ADAM32
PRAF2
PDLIM5
SMS
HMGN2
ADAMTS5
CD9
KCNAB1
PC
RGS11
ENSG00000279374
GPNMB
GALNT16
HHAT
ZFP36L1
GPC5
ANO5
IP6K3
SCART1
IL13RA2
FKBP5
PSD3
FBXO15
RPS4XP5
PTGER4
ARL6IP5
LMBRD1
AMOTL2
SLC6A6
MAL
PAIP2
NMRK1
GLYATL1
CWC22
PDZRN3
SERPING1
SLC25A4
GANAB
CTTNBP2
ITGB2
PRDX4
SULF1
EREG
IRX2
DLX5
SLC4A7
TENT5A
APP
SLC30A9
TMEM212
MRPS18B
AKR1C3
OAT
TNXA
SH3YL1
SGCE
NUCB2
AC245389.2
LOX
CD58
C1orf158
PGK1
PDE4B
EDNRB
AGAP1
IRS1
ARL1
EIF3L
CPEB1
GLT8D1
CRTC1
ANKRD30B
USP11
MDP1
CAP2
FHL1
SEC23B
EPHA3
GAL3ST4
DAAM2
COG3
TMEM204
ZMPSTE24
CLIC4P1
TECR
IDS
TBC1D24
PDHB
SLC1A3
RNF19B
SPRYD3
PIFO
CCDC71L
G3BP2
PJA2
TPCN1
GYG2P1
AL589743.1
OR51E2
PIP4K2A
TSPAN11
KAZALD1
SMDT1
CHI3L2
NEO1
HBS1L
OS9
LRRC37A16P
EIF2S1
GBP4
FIS1
SLC41A2
BTG2
DAGLA
NUDT5
KIAA1024L
GPRASP2
YWHAE
RPL7
SAMD15
HIVEP1
FEZ1
PDIA3
LEMD1
FKBP7
ARHGAP15
VAMP3
RRM1
TLR10
PLP2
ST3GAL4
TNS3
TWIST1
GAS1
B3GNT7
TBPL1
EEF1B2
SDC1
NRP1
MAGED1
XYLT1
LYVE1
PTPRD
ABI3BP
PRKAR1A
DCBLD1
CCL20
AIF1L
PAM
IGFLR1
RPL13AP6
sept-02
ZDHHC12
NDUFB9
AC113404.3
RPL4
HLA-K
PCDHA13
TIAM1
TAGLN2P1
FAH
ACY1
SFRP2
GSTA4
CLIP4
JAM2
PDCD4
GAPDH
LDHA
ENSG00000279538
FPGT-TNNI3K
PSMC1P1
PRDX6
SIX3
SGK1
TAP1
GPAA1
RANBP3L
KCNE4
CRELD1
C5orf34
NAP1L3
STX3
ORC3
PCDH18
GALNT7
EBF2
ATP6V0E2
EEF1A1
RNH1
PAG1
KLHL14
AC025594.1
SULT1B1
BNC2
PPP2R2B
ABCC9
LDHAL6CP
MELK
EEF2
SSR4
DDX1
KIF22
CNN3
NPR3
BEX3
VCAN
CTSC
VBP1
SH3PXD2B
BCAP31
CELF2
TMEM266
NEDD9
COL14A1
MEGF6
FAM3C
FAM198B
SEC61A1
KIF5A
AC106795.1
MCEE
INSL6
ADAM33
MGAT4C
KCNH1
ARCN1
RAPGEF4
HAS1
LAG3
CDK2AP2
EEF1DP3
AC012085.1
CIB1
AC079880.1
FMNL1
MRAP2
ANAPC13
CDH11
TIMM8B
C16orf45
INTS14
CFHR1
NEXN
TCEAL3
ADCY8
LYSMD4
TXN2
CD82
NCKAP1
ASTN2
GPC4
RCN3
CIRBP
DOCK11
KCNN4
AQP3
LAMTOR1
RPS6
CPNE4
TBX19
CPNE2
SEMA6B
CD38
ZNF521
PYGB
CDKN1C
AC009171.1
FECH
MMP20
POTEC
NHLH2
GSS
TNFAIP6
SRC
PPFIBP1
SGIP1
EEF1G
NEDD4
SKI
NMT2
RAB2A
ALDH3B1
IGF1R
WDR18
ALS2CL
SNCAIP
NAP1L2
PEAK1
GSTP1
FTH1P10
FBXL7
CERKL
ERGIC3
MZB1
HNRNPA1P10
GLYATL1P1
RGS13
CYCS
C16orf46
SDHAF1
BLOC1S2
PSMC5
C4orf3
MMP10
KRT42P
COL16A1
AL359641.1
C12orf75
TMX2
SRPRA
CKLF
SLC22A3
LIG4
BID
PPP2R3A
IFITM1
TMEM141
TCEAL8
AC239859.6
FGF1
CXCL6
RBPMS2
LRP5
GBP1
PLA2R1
SLC2A5
FHL2
DMGDH
MORC4
KLF2P4
CSNK2A1
RGS16
ATAD1
ARMCX3
TRAPPC3L
NXN
ULBP1
COL6A6
MX1
CC2D1A
P2RY1
MRPL49
FABP2
ICA1
COG6
CCNB3P1
SCN11A
DTD1
CCT8
PLXDC2
MAB21L3
PCDHA4
RPS18
FAM197Y2
TSPAN9
SLC9A3R1
AGAP10P
TPBG
AL512590.2
CMTM3
MAN1B1
SHC4
TCTA
GLUL
SLFN11
VAMP2
CCDC198
INTU
SECTM1
AC138761.2
BTD
HOXD10
RECQL
SYNJ2
COX20
ATP10B
TPH2
TPRXL
MPP3
FBP1
KBTBD11
TAF9B
ABHD14B
VWA5A
ADD2
MPDZ
MANEA
AKR1A1
AC145285.1
TMEM45A
AGPAT2
RPS4X
TAGLN
EGLN3
MMRN2
NPTN
CA12
CEBPD
ADAMTS16
ACTG1
CHID1
IGSF3
CR383656.13
ANGPTL5
AL627230.2
RNF170
VIT
KCNIP1
SDK1
VSTM2A
RHOJ
DCX
FBN2
P4HTM
TNFSF14
GPR155
IFI30
EPPIN
CIITA
FAM206A
COL10A1
AL121952.1
ADAMTS17
CXorf40A
OSTF1
AC114947.1
HERPUD1
GCNT1
TMEM145
ARHGAP25
CBX5
TSEN34
SERPINB1
SHISA2
SELL
AC000089.1
AL133352.1
AL353898.2
COASY
ABO
THRB
RNF130
EXD1
KIAA2012
FRMD4B
MMP11
PPT1
LILRB4
AKIP1
FGFBP2
MAGEB10
PLS3
USO1
SNX17
FAM133CP
HTN1
MLF2
PRRG3
POLR2I
SNTG1
EHD1
OLA1
GCSAML
PDILT
PEX19
IER3IP1
H3F3AP2
IGSF10
KCNJ15
PSME2
OLA1P2
FCGR2A
PSKH1
PPARGC1B
ADAMTSL5
SLC12A8
RPSA
BTBD11
CMTM4
CHRDL1
SLC17A5
TOX4
THEM6
AJM1
PIK3R1
DHCR24
NXNL1
FRMPD1
WHRN
PLK3
EPHX4
COX7A1
AL109918.1
ADAMTSL2
MFSD4B
TMED2
SMIM18
TSFM
CFI
KCNV1
PPP1CC
RPL21P32
RPL12P38
VDAC2
ENSG00000279244
UBE2Q2P1
BOC
TECRP1
TM9SF2
FOXL2NB
RAB27A
FAM9B
DCLK1
BMP4
RPL5
PLIN2
NLRP11
HSP90AB1
AMACR
CEACAM22P
ADGRE5
PRMT5
CLTC
NWD1
AP2B1
BMP5
DNM1
SLC28A3
HLA-DOA
DCTN2
EGR2
IFT46
RFX2
MSN
DDOST
PLEKHD1
RFX4
TGM2
ENPP1
MTND1P23
CFAP54
SCAMP4
NAPA
ITGB3BP
ANKRD29
LYPLAL1
FMO4
TMC7
DOCK3
VSNL1
SIGLEC15
LGI1
DOLK
TNFSF10
GAPDHP25
IQSEC1
AC080014.1
GLB1L3
MSANTD2
NUDT16P1
SH3RF1
MYLK3
APOD
MGP
VPS13B
COL1A2
APOL1
UGT8
ANKS4B
PTP4A1
RPL3P1
AL121994.1
ANXA7
SOD2
OSBPL6
GAS7
SMIM3
PHYHIP
MT2A
TXK
FICD
MAST4
ARHGEF6
TBX5
MRPS17P1
DMTF1
NET1
RD3
PRR29
AC069542.2
UGDH
ADAMTS7P3
TRDMT1
UGT2B4
MTND4P30
DERL2
NIPAL3
DCAF7
SEMA6A
TCEAL9
COL18A1
FMNL3
AL590867.2
BRK1
TFEC
OSBPL3
CNN2
ADAMTS12
GRID2
DBN1
AL512605.2
ZCRB1
UBL4A
PELO
TMEM35A
SIX2
COL3A1
TMEM182
TXNDC15
SPINK9
PPP2R1A
KCNJ3
TIMP2
TSPAN19
GEMIN2
AF107885.1
NLRC5
BAMBI
PAMR1
LRRC37A5P
RPL9P7
NT5DC2
PTPRC
SPATA13
CYP2B6
NDUFS2
CACNG8
HLA-E
SMIM15
NR4A1
ADAM23
CD300C
TOR4A
GPX4
DOCK9
CNTN5
NPTX2
KERA
ADAMTS19
MARCKSL1
ENSG00000278883
FAM107B
ATCAY
SLC38A5
NMT1
LSAMP
SMCO1
CLDN19
CR788268.1
NANOG
HEXA
TTC39C
EPHB2
CSRP2
INHBA
ST6GALNAC2
PRDM16
SFMBT2
MRO
NUDT7
USP5
TACR1
LINC01225
DAP
TRIP10
EMC7
TLE3
SDC2
FAM13C
MIF4GD
PIH1D1
WFDC11
STK32A
BMS1P10
BZW1
SPATA6L
JCAD
AC073551.1
WDR62
CSRP1
HSPA12B
KNDC1
CYB5R1
LRRC4C
KDM5D
AL136310.1
DNAJC11
QRICH2
AL162231.1
SPC24
DEPDC7
DTNB
MED8
C11orf71
SLC46A3
ICAM4
SAMD4A
RTN3
UBE3C
SYTL1
ACADL
GCAT
NCALD
ARMC3
PDK2
SMAD9
RPL22L1
DMD
AL845552.1
CDC23
EIF4EP2
INSL4
GPR162
SZT2
SMN2
FOPNL
CLNK
MS4A6A
MT1F
LY75
RGS4
GTF2IP7
G6PC
BABAM2
CD200
STRC
NLRP2
PRKD2
CALHM5
ENSG00000278919
ADARB1
OR11A1
PTGES3L
TGOLN2
FRK
KIFC3
CDH8
FAM129A
PFDN1
RWDD2A
CYTH3
AK6
WBP2
ZNF75A
ADGRG2
FGD4
RAB6C-AS1
PLTP
FAM20C
GSTM4
CCL16
CD83
RIN2
POLQ
CDC27P1
CASP7
MIPOL1
OTUD1
NOMO1
SUV39H1
C19orf18
HRCT1
GPR176
LHFPL6
SKIV2L
TOMM40
TGFB2
CETN2
IGFBP2
MYT1
ALPL
PIGT
MT1P3
MOAP1
BX088651.1
ENC1
AMPD2
ETV7
FGD6
B3GALNT2
PDRG1
MLLT10
TMC2
CYFIP1
NBPF15
OCIAD2
ENSG00000254962
TIGAR
CRABP2
HSD17B2
LTBR
COPS7A
ACSL5
RCAN1
TMEM87B
EEF1A1P5
CHD3
PKNOX2
MRPL3
TMED3
PMP22
CXorf36
ELF5
LILRA6
PROS2P
CR1
SLC39A8
LAIR1
LYPD3
NES
OSBP2
ZNF385D
MCPH1
RARRES3
MLLT11
KLHL23
FCRL2
CNPY3
SLPI
SLC18B1
DNASE1L1
NHSL1
TSN
PSMB10
COX6C
SLC38A11
PSMB9
ECH1
POLDIP3
AL591926.6
PHGDH
GCHFR
SNX2
SRD5A1
PREX2
GDPD3
CACHD1
S100A3
SEC13
MYORG
SRPRB
IFFO2
SOSTDC1
LIME1
ITGA5
MRPS18A
ARPC1A
OSBPL1A
RPL13AP5
SPHK1
SACM1L
MPHOSPH10
ATP5PO
WDR25
C14orf28
KBTBD7
UGT2A1
MTMR11
CHST14
BCAR3
METTL21EP
CYP26B1
DCAF4L2
GLYATL1P2
C1orf159
CYP2C9
COL5A1
TCEAL7
KLKP1
DOCK4
SCRN1
SMO
CIART
SBDS
MAPT
PLEKHG2
COL8A1
POC1B-GALNT4
CCDC169
AC087894.1
VEPH1
CFAP69
TSPYL2
ATOX1
ATAD2B
DIABLO
SLC35A1
CBR4
EID2B
TTC28
TP53I3
VPS52
KDM1A
CHRNA5
BEX4
COMMD4
TBC1D8B
SYNPO2
VTI1B
PGM2L1
SEMA4F
LRMDA
SLC4A8
KIAA1328
PPP6C
LAMP1
LMO2
COL5A3
FOLR1
A1BG
EBF1
ZSCAN10
DOCK7
EIF6
CFL1
CPA4
BNIP3P37
FOXN1
MARK2P4
GOLGA6L5P
CYTIP
DNAL4
NTRK3
CYP46A1
STARD8
ZNF28
TM4SF20
HOGA1
ANKRD62
ATP5MC1
FCRL3
TGFB3
USP12
PNPLA8
ABCC1
SMOX
PA2G4P6
PSMD12
AC092933.1
TSPAN10
AC233702.6
CSDE1
RARRES1
TPRG1
LRRC49
CDH7
CLEC2D
LUC7L
EPDR1
C1orf43
BRDT
NLGN4Y
C5orf15
SPATS2L
AC098934.1
DNM2
FGF13
FAM241A
TECRL
FBXL13
TANC1
SRP72
ZNF805
AL645922.1
LDLR
KDM2A
ST6GAL2
PDIA5
NNMT
GSG1
TMEM94
AL049697.1
DHX40
FAM117B
SEMA3G
MYZAP
ENSG00000281325
MSTO1
AC040978.1
NRK
TLN2
NUDT21
GLI2
RGS3
CARM1P1
TSR2
MYOM2
SLC22A15
ADA
TSR1
F2R
DPF1
PLIN1
TLL2
DACT3
ESRRA
SRP54
NAXD
ATP8A2
NME5
ENSG00000250588
MMS22L
SLC16A7
TMEM120B
ATP6V1G1P7
HLA-C
TFR2
UAP1L1
GABARAPL1
DTX2
CNKSR2
LACC1
NECAP1
SPON2
FGF7
IGFBP6
FOXJ2
C1orf216
RPL7A
C1orf54
TCAF2
RFX1
TUBA1B
KIAA0232
RIPK3
CNGA1
XRCC2
HLA-DMB
SLC7A2
PEX12
WISP1
ACOT13
CHRAC1
PPARG
TRAP1
TMEM154
VSIR
PKIG
ACSL6
MSRB3
GPM6B
ANP32E
IL15RA
C8orf37
SERINC4
MRPL50
GTF2B
GOLGA1
SLFN12L
POTEH
TCF19
AC018523.2
ADAM28
BDKRB2
PMEL
AC011487.2
LAMTOR3
GSTT2B
TMED7
PSMD10
FAM19A4
DDX50
DOK5
CCDC9
ENSG00000272058
KCNB1
THAP7
PHC1
FH
AC073082.1
PALMD
HID1
GUK1
FAM124B
NBPF8
TMEM128
C12orf10
SLC40A1
AC139795.1
ENSG00000281656
B3GAT1
SCD5
ATP6V0D2
ZNF554
AC135352.1
MAPKAPK3
RPSAP44
RGL2
BASP1
ZNF770
HDHD5
GIMAP2
CSNK1G3
SLC39A7
PRR27
SH3GLB1
HLA-W
CLSTN3
SLC6A15
GRAMD1C
STAP2
LRRC17
ASTN1
BIRC5
IER2
SOD3
PNMA2
TCEA3
ZNF532
KRT8
ANKRD20A17P
VSTM4
AAMP
CTBP2
ABHD14A
PDLIM1
PPCS
GK
RBP7
DPCD
ITGA7
PCOLCE2
ZDHHC15
DDX3X
LRRC75B
ZDHHC11B
AGAP7P
ARRDC4
NAP1L5
MEIS3
RSPH10B2
RPL3L
HNRNPA1P3
DPP8
HLA-DMA
FRY
KNL1
ATP8B3
RANBP10
CSNK1A1
PLIN5
BCL2L2
SESN1
CERS4
MPP4
AC027612.2
KCNA1
NSMF
EEF1DP2
DCDC2
TCF24
CYP4F8
TNNI3K
KIF7
ICAM3
KMT5A
INAVA
HNF1B
MED13L
RAC1
DCT
FAM83C
ELOVL5
VAMP1
PRR5
RPS6KA2
ZNF556
FAM98C
GLRX5
NPAP1
CCDC122
MTCO1P12
PLRG1
GPR183
SLC7A4
PMVK
DYNC1I1
SENP7
RASEF
GJB6
DUSP7
LDHD
ZDHHC11
COL4A6
RNF138P1
AC118942.1
CEMIP2
SLC44A3
ARSI
AC087257.2
CDC27P3
ASS1
SLC5A5
YWHAH
MYH14
FMO2
ATP5F1B
LAT
TMPRSS2
GAPDHP2
BTBD16
KBTBD4
AGFG2
MSRB2
OIP5
RCN1
SERPINA3
MAP3K9
XAF1
ACOX1
CCNT1
FAM57A
PARP15
ARHGAP1
AC106865.1
OSTC
SLC22A20P
STEAP3
POR
SPSB4
ARV1
SCAMP3
SCUBE2
GRPEL2
ANKH
SLC35A2
SNAI2
STOX2
ARNT2
LEP
CFAP206
RPH3A
MKI67
ICOS
ANKLE1
ABCE1
VAV3
FOLH1
DNAJC6
UBE4B
ANKRD18A
AP002004.1
SYT16
ARL6
TUBG1
ARSJ
CFAP97D1
CACNB4
TIMP4
FGFR4
SLC11A2
FCER1G
AMPH
CCDC22
AC011511.1
WDR17
DTX4
MYO16
CD163
PTPRB
GOT1
PRKAG1
RTKN2
SND1
WNK2
PRRC1
HERC2P4
VLDLR
NPFFR1
GREM1
ROS1
GALNT18
MBOAT1
OR7E94P
OLFML1
MMP14
TRAPPC1
GAPDHS
NPM2
PTPRN
ANKRD30BP2
MZT1
SLC1A5
BCL2L2-PABPN1
XRCC1
VWCE
NYNRIN
PHACTR3
ESPL1
SUSD2
OXCT1
PYROXD2
MAFB
GPR137
GDPD4
NBPF9
CCRL2
GHRL
CDK7P1
ANKRD36BP2
APOBEC3A
SLC39A13
PROSER2
CXorf21
NPC2
POF1B
DUOX1
ESR2
TC2N
RPL3P6
KBTBD6
COG2
YIPF2
MED31
EVX2
ARF3
GIMAP1
GNB2
PAX8
LECT2
CORIN
SCOC
PLXDC1
TMEM80
RANBP6
SLC35E4
FBXO24
PRSS8
KLRD1
ADIPOR1
RENBP
CNR2
TOE1
TRAPPC2L
CHTOP
B3GALT4
TMED9
ST18
ANKS3
POLR2J2
ABHD10
CPN2
HHIPL2
PALM2-AKAP2
RPS21P4
RPA1
MME
SIGLEC6
COL4A5
CNTLN
KCNIP3
ADGRB2
TMEM255B
ADAMTS2
GPR137C
AKAP9
RASGRP4
SLC35C1
RCSD1
HECW1
RPP25L
TOMM20
ODF2
JHY
PTPRT
ZBED8
RPL7P19
CKS1B
DDX60L
CNN1
IL17RD
YIF1A
PCBP3
FRG1JP
TM4SF19
CDH19
PGAM5
GALNT15
ANKRD13A
QPRT
SYNE2
CHMP1B2P
ARFIP1
RBFOX3
MC2R
CAVIN2
CHRM5
ZBTB7C
NUDT16L1
CX3CL1
AP3B2
B3GNTL1
LIN7C
AL355916.3
LETM1
FCRL5
DSCC1
FAHD2A
POLR2E
LIPG
RPAP2
PLPP3
KCNJ16
ING2
H1FX
FBXW10
HSPA13
TRABD
EGFLAM
RASL10B
CYP17A1
OLA1P3
ZNF496
AC105233.3
ENSG00000279906
NTN1
LAMA3
WWC2
M_2pg_c
M_3pg_c
M_accoa_m
M_cit_m
M_glc_D_c
M_glc_D_e
M_lac_L_c
M_Lac_L_e
ALDO
APAF-1
CAMK2A
CXCL3
DVL1
HOMODIMER STAT1
HOMODIMER STAT3
MAPK9
p38MAPK
PDK
PFKFB3
RELA
SFRP5
TAB1
TAK1
FRIZZLEd
ISGF3
Apoptosome
NFKB
MTORC1
active_cAMP
actived_H2O2
cAMP
CALCR
FASLG
PDHm
F2,6BP
c-Myc
MCL1
tBID
BAD
mir210
NO
CFLAR
M_atp_c
M_adp_c
M_nadph_c
M_nadh_c
M_h2o_c
M_h2o_m
M_gtp_m
M_coa_m
M_co2_m
M_nadh_m
PI3,4,5-P__3
RANK
SHP2
NCF
FAS
IKBA
ca2+/CALM
TRAF5
CYBA
CALM
