name
LILRB1
LINC00942
LINC01127
LINC01614
LINC01619
LINC02381
LPAR5
LRP5
LRP5
LSR
LTA
LUM
LY9
MAGIX
MAJIN
MAP3K7CL
MAPK12
MARCKSL1
MCC
MCEMP1
MDM2
MDM2
ME1
MEGF6
MEK1
MEK2
MERTK
MGAM
MGC24103
MIF
MIF
MIR147B
MIR675
MIR6778
MK2
MKK3
MKK6
MKK7
MMP1
MMP12
MMP14
MMP14
MMP3
MMP9
MMP9
MPPED2
MRO
MTMR11
MUC1
MUC7
MXD1
MYD88
MYD88
MYD88
MYO1G
MYOF
NAMPT
NAPSB
NEDD9
NEXN
NFAT5
NFAT5
NFIA
NFKB
NFKB1
NFKBIA
NFKBIA
NFKBIE
NIK
NINL
NLK
NLRP3
NLRP3
NOS2
notch1
NQO1
NR4A1
NR4A2
NRG1
NRGN
NT5DC1
OLR1
OPN
OR52K3P
P2RY12
P2RY14
p38 map kinase
P3H4
PAR2
PARM1
PDCD1LG2
PDE4B
PDGF
PDGFC
PDGFC
PDK4
PDLIM1
PI3K
PIR
PITHD1
PKD2L1
PLA2G7
PLAAT4
PLAC8
PLD3
PLPP3
PNP
PNPLA3
PPARg
PPBP
PPP1R14A
PRKAR2B
PRKCD
PRKCQ
PRLR
PRLR
PROCR
PRR5-ARHGAP8
PTK2
PTPN6
RAB42
RAF1
RARRES1
RAS
RASGEF1B
RASGRP3
RAVER1
RBP1
RETN
RFX2
RGS1
RHOB
RILPL1
RIP1
RIPOR2
RNA45S5
RNASE2
RNASE3
RNU1-125P
RPS6KA2
RSAD2
RTN4R
S100A10
S100A12
S100A8
S100B
S100P
S1PR3
S1PR4
SCARB1
SCARNA2
SCD
SEMA4A
SEMA4A
SEMA4D
sema7a
SEMA7A
SEPP1
SERPINA1
SERPINB2
SERPINB9
SGMS2
SGPP2
SH2D1A
SH2D1A
SH3PXD2A
SHH
SHIP1
SIGLEC10
SIGLEC15
SIPA1L1
SIRT4
SLC11A1
SLC16A10
SLC18B1
SLC25A37
SLC28A3
SLC2A14
SLC2A3
SLC39A8
SLC40A1
SLC47A1
SLC48A1
SLC5A3
SLC7A11
SLC8A1
SLCO4A1
SMAD2
SMAD2
SMAD4
Smad7
SMARCA1
SOCS3
SOCS3
SOS1
SOX13
SP1
SPATA7
SPOCD1
SPTBN1
SPTLC3
SQSTM1
Src
SRPX
STAT1
STAT1
STAT3
STAT3
STAT4
STAT5
STAT6
STEAP4
STOX2
SULT1C2
TAB1
TAK1
TCF/LEF
TFPI
TGFB1
TGFB1
TGFBR1
TGFBR2
THBS1
TIMD4
TLR
TLR3
TLR5
TLR5
TLR6
TLR7
TLR9
TMEM255A
TMEM26-AS1
TMEM37
TNF
TNF
TNF
TNF
TNFA
TNFAIP3
TNFAIP3
TNFAIP6
TNFR
TNFRSF11A
TNFRSF11A
TNFRSF1A
TNIP3
TOLLIP
TPSAB1
TRAC
TRADD
TRAF1
TRAF1
TRAF2
TRAF3
TRAF6
TRAF6
TREM1
TRIF
TRIM32
Trypsin
TSC22D3
UBD
UNC13C
VAMP5
VCAN
VEGFa
Vegfc
vegfR1
VegfR2
vegfR2
VEGFR3
VSTM1
WNT5A
x
XIAP
XIAP
ZBP1
ZNF277
ZNF366
ZNF704
